owner_id,owner_tag,location_count,valid_location_count,analysis_status,classification_source,raw_total,target_total,raw_total_error,raw_total_error_percentage,exact_status,exact_feasible,approx_status,approx_exact,approx_accepted,approx_gate_passed,approx_gate_enforced,approx_strategy,approx_average_improvement_ratio,approx_average_abs_improvement,approx_active_classes,approx_total_error,approx_total_error_percentage,candidate_balanced_l2_status,candidate_balanced_l2_gate_passed,candidate_balanced_l2_average_improvement_ratio,candidate_balanced_l2_average_abs_improvement,candidate_improvement_l2_status,candidate_improvement_l2_gate_passed,candidate_improvement_l2_average_improvement_ratio,candidate_improvement_l2_average_abs_improvement,candidate_target_l2_status,candidate_target_l2_gate_passed,candidate_target_l2_average_improvement_ratio,candidate_target_l2_average_abs_improvement,candidate_absolute_l2_status,candidate_absolute_l2_gate_passed,candidate_absolute_l2_average_improvement_ratio,candidate_absolute_l2_average_abs_improvement,candidate_minimax_ratio_status,candidate_minimax_ratio_gate_passed,candidate_minimax_ratio_average_improvement_ratio,candidate_minimax_ratio_average_abs_improvement,class_1_count,class_1_capacity,class_1_target_capacity,exact_factor_1,approx_factor_1,class_2_count,class_2_capacity,class_2_target_capacity,exact_factor_2,approx_factor_2,class_3_count,class_3_capacity,class_3_target_capacity,exact_factor_3,approx_factor_3,class_4_count,class_4_capacity,class_4_target_capacity,exact_factor_4,approx_factor_4,approx_improved_strata,approx_worsened_strata,approx_unchanged_strata,approx_all_strata_improved,approx_pareto_improves_raw,approx_max_worsening_percentage,approx_worsening_strata
1700,AHU,1,1,analyzed,saved,0.19897000000000004,0.19898,-9.99999999995449e-06,0.0050256307166320685,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-9.99999999995449e-06,0.0050256307166320685,feasible,False,0.0006259311772458913,5.751239535084279e-06,feasible,False,0.0006259311772458913,5.751239535084279e-06,feasible,False,0.0006259311772455092,5.751239535077557e-06,feasible,False,0.0006259311772458913,5.751239535084279e-06,feasible,False,0.0006259311772458913,5.751239535084279e-06,1,0.19898,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
572,AHY,1,0,no_valid_locations,saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,AID,1,1,analyzed,saved,0.06594,0.06593,9.999999999996123e-06,0.015167602002117583,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,9.999999999996123e-06,0.015167602002117583,feasible,False,0.0010937050344181226,6.80630630630339e-06,feasible,False,0.0010937050344181226,6.80630630630339e-06,feasible,False,0.0010937050344181226,6.80630630630339e-06,feasible,False,0.0010937050344181226,6.80630630630339e-06,feasible,False,0.0010937050344181226,6.80630630630339e-06,1,0.06594,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
1684,AJC,1,1,analyzed,saved,0.41794,0.41793,9.99999999995449e-06,0.0023927451965531283,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,9.99999999995449e-06,0.0023927451965531283,feasible,False,0.00015788401579273283,4.659444042384199e-06,feasible,False,0.00015788401579273283,4.659444042384199e-06,feasible,False,0.00015788401579273283,4.659444042384199e-06,feasible,False,0.00015788401579273283,4.659444042384199e-06,feasible,False,0.0001578840157926875,4.659444042383332e-06,1,0.41794,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
1230,AJU,28,28,analyzed,saved,20.74042,20.74064,-0.00021999999999877673,0.0010607194377742284,negative_factor,False,feasible,False,True,True,True,improvement_l2,0.23144741291089732,0.013165118504178758,2/3/4,-1.0658141036401503e-14,5.1387715308695886e-14,feasible,False,0.026453523714893457,0.015826516104055062,feasible,True,0.23144741291089732,0.013165118504178758,feasible,False,0.024378288319510756,0.01566686650426588,feasible,False,0.16948530184134675,0.02382764888169512,feasible,True,0.19848507479768196,0.013919000134311153,6,3.7375000000000007,,-4.02234649977649,0.0,1,0.68397,,43.638843727104984,8.805699550778266,8,10.18346,,0.6522483072385579,0.9917947457783063,13,6.135669999999999,,-0.11666362483136078,0.7525953700594576,4,0,0,True,True,0.0,0
2277,AKR,1,1,analyzed,saved,1.15997,1.1599799999999998,-9.999999999843467e-06,0.0008620838290180408,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-9.999999999843467e-06,0.0008620838290180408,feasible,False,0.000179208732544448,5.2502005169242916e-06,feasible,False,0.000179208732544448,5.2502005169242916e-06,feasible,False,0.00017920873254456058,5.2502005169312305e-06,feasible,False,0.000179208732544448,5.2502005169242916e-06,feasible,False,0.00017920873254456058,5.2502005169312305e-06,1,1.15998,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
207,ALB,3,1,analyzed,saved,1.1760100000000002,1.17603,-1.9999999999686935e-05,0.0017006368884881283,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-1.9999999999686935e-05,0.0017006368884881283,feasible,False,3.31274546992165e-05,2.735146758095497e-06,feasible,False,3.31274546992165e-05,2.735146758095497e-06,feasible,False,3.31274546992165e-05,2.735146758095497e-06,feasible,False,3.31274546992165e-05,2.735146758095497e-06,feasible,False,3.31274546992165e-05,2.735146758095497e-06,0,0.0,,,1.0,0,0.0,,,1.0,1,1.17603,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
1145,ALE,2,2,analyzed,saved,2.61428,2.6143099999999997,-2.9999999999752447e-05,0.0011475303234793292,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-2.9999999999752447e-05,0.0011475303234793292,feasible,False,0.13094174010150458,-0.012200122025433326,feasible,False,0.0895140572209853,-0.008341947330402513,feasible,False,0.14382910434042273,-0.013400326795167575,feasible,False,-0.3043935843354314,0.028342810038610118,feasible,False,-2.2836180737839103e-05,-3.3449183268041e-06,1,1.77475,,,1.0,0,0.0,,,1.0,1,0.83956,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
852,ALI,1,1,analyzed,saved,0.044579999999999995,0.044590000000000005,-1.0000000000010001e-05,0.022426553038820362,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-1.0000000000010001e-05,0.022426553038820362,feasible,False,-6.838578805029275e-05,-1.666666666669779e-06,feasible,False,-6.838578805029275e-05,-1.666666666669779e-06,feasible,False,-6.838578805029275e-05,-1.666666666669779e-06,feasible,False,-6.838578805029275e-05,-1.666666666669779e-06,feasible,False,-6.838578805029275e-05,-1.666666666669779e-06,1,0.04458,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
1776,ALL,1,1,analyzed,saved,2.6238799999999998,2.6238799999999998,0.0,0.0,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,0.0,0.0,feasible,False,1.0230039714208212e-05,3.7873364965405887e-06,feasible,False,1.0230039713810183e-05,3.7873364964417094e-06,feasible,False,1.0230039714208212e-05,3.7873364965405887e-06,feasible,False,1.0230039713810183e-05,3.7873364964417094e-06,feasible,False,1.0230039714208212e-05,3.7873364965405887e-06,1,2.62389,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
411,ALN,7,0,no_valid_locations,saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,ALO,19,19,analyzed,saved,21.03834,21.0386,-0.0002599999999972624,0.0012358236764673622,negative_factor,False,feasible,False,True,True,True,minimax_ratio,0.0034175888515039663,0.0016060245728888312,2/3/4,0.0,0.0,feasible,False,-0.08073180777131148,0.11483820591727775,feasible,False,0.15395611191195027,0.00561276599613772,feasible,False,-0.07670066078634971,0.11564852937641323,feasible,False,-0.049993391966073636,0.10926295942501893,feasible,True,0.0034175888515039663,0.0016060245728888312,2,1.05203,,-288.3696877673461,0.0,1,5.49665,,64.84057466806381,1.2209920036187962,1,1.73166,,1.817442024203385,1.0026646862645787,15,12.75827,,-2.7540317193905133,0.9868766722634617,4,0,0,True,True,0.0,0
1189,ALS,3,3,analyzed,saved,1.47992,1.4799600000000002,-4.000000000026205e-05,0.002702775750713671,missing_class,False,feasible,False,True,True,True,minimax_ratio,0.09004846836007491,0.014467292553997037,1/4,0.0,0.0,feasible,False,0.19484134374631584,0.010491992596376263,feasible,False,0.19030246135769574,0.010664174330111718,feasible,False,0.2148958219849114,0.009731229365114984,feasible,False,-0.4061917352898692,0.033292080529977744,feasible,True,0.09004846836007491,0.014467292553997037,1,0.8045,,,0.7922391944405145,0,0.0,,,0.0,1,0.47105,,,0.0,1,0.20441,,,4.121916431742825,4,0,0,True,True,0.0,0
1280,ALU,5,5,analyzed,saved,15.15371,15.15374,-3.0000000000640625e-05,0.00019797092995287385,negative_factor,False,feasible,False,True,True,True,improvement_l2,0.7582597749122492,0.06805278337740288,1/3/4,-5.329070518200751e-15,3.5166701541670574e-14,feasible,False,-0.08789211567295799,0.008658264379287808,feasible,True,0.7582597749122492,0.06805278337740288,feasible,False,-0.23790854671859912,-0.0016202841760937087,feasible,True,0.7212908362341943,0.06899449116031779,feasible,True,0.6686478003205131,0.06349932678289949,1,0.15199,,96.52516301925192,36.75187017387956,1,1.19012,,-3.731074702643657,0.0,2,8.05577,,0.097908587775002,0.8784851665891136,1,5.75589,,0.7181604388717701,0.4327003929511264,4,0,0,True,True,0.0,0
16,ALY,2,2,analyzed,saved,2.9238099999999996,2.9238300000000006,-2.0000000001019203e-05,0.000684034297514534,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-2.0000000001019203e-05,0.000684034297514534,feasible,False,-3.8511309378573078,0.022044407521027848,feasible,False,0.1779452610023732,-0.005290724987565859,feasible,False,-3.670491017522246,0.02836535317753816,feasible,False,-1.9898053682063255,0.05922860155313611,feasible,False,2.6643982151809543e-05,4.7131474876921375e-06,0,0.0,,,1.0,0,0.0,,,1.0,1,2.85636,,,1.0,1,0.06748,,,1.0,0,0,4,False,False,0.0,0
305,AMA,2,2,analyzed,saved,0.60014,0.6001500000000001,-1.0000000000065512e-05,0.0016662501041515472,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-1.0000000000065512e-05,0.0016662501041515472,feasible,False,-0.20439708194180167,-0.004378992075733519,feasible,False,0.07973144170371171,0.0017050294395408731,feasible,False,-0.329387571751851,-0.007055403509024793,feasible,False,-0.03900660558088098,-0.0008374989384350774,feasible,False,0.00038112102316708414,5.907323710390832e-06,1,0.21923,,,1.0,0,0.0,,,1.0,1,0.38093,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
929,AMD,12,12,analyzed,saved,4.888870000000001,4.88886,1.0000000000509601e-05,0.00020454666324070644,singular,False,gate_rejected,False,False,False,True,raw_fallback,,,,1.0000000000509601e-05,0.00020454666324070644,feasible,False,0.10769848167646667,0.07438744763128396,feasible,False,0.10769848167646667,0.07438744763128396,feasible,False,0.10769848167646667,0.07438744763128396,feasible,False,0.10769848167646667,0.07438744763128396,feasible,False,0.09895097881943724,0.0645342429275249,6,2.7302600000000004,,,1.0,1,0.5439,,,1.0,1,0.50732,,,1.0,4,1.10745,,,1.0,0,0,4,False,False,0.0,0
1704,AME,1,1,analyzed,saved,0.21903,0.21904,-1.0000000000010001e-05,0.004565376187002374,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,-1.0000000000010001e-05,0.004565376187002374,feasible,False,0.001053639440696857,5.751919410525597e-06,feasible,False,0.0010536394406964948,5.7519194105192005e-06,feasible,False,0.0010536394406964948,5.7519194105192005e-06,feasible,False,0.0010536394406964948,5.7519194105192005e-06,feasible,False,0.001053639440696857,5.751919410525597e-06,1,0.21904,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
1148,AMG,5,5,analyzed,saved,5.38968,5.38976,-7.999999999963592e-05,0.001484296146760448,missing_class,False,feasible,False,True,True,True,improvement_l2,0.39659489999057385,0.058094689585562354,3/4,8.881784197001252e-16,1.6478997575033496e-14,feasible,False,0.28651555877296775,0.04548546447978116,feasible,True,0.39659489999057385,0.058094689585562354,feasible,True,0.31386140992111866,0.04859041071090861,feasible,True,0.14403641427011,0.03774624767683468,feasible,True,0.32565168889292617,0.05237884992283626,2,1.25535,,,0.0,0,0.0,,,0.0,1,2.01529,,,0.862186809661062,2,2.11912,,,1.7234407682061492,4,0,0,True,True,0.0,0
315,AMH,1,1,analyzed,saved,0.23193000000000003,0.23192999999999997,5.551115123125783e-17,2.3934441957167176e-14,missing_class,False,gate_rejected,False,False,False,True,raw_fallback,,,,5.551115123125783e-17,2.3934441957167176e-14,feasible,False,-3.110378674379383e-06,-2.48974008186173e-07,feasible,False,-3.110378674379383e-06,-2.48974008186173e-07,feasible,False,-3.110378674450056e-06,-2.4897400819137716e-07,feasible,False,-3.110378674450056e-06,-2.4897400819137716e-07,feasible,False,-3.1103786745668533e-06,-2.4897400819831605e-07,1,0.23193,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0.0,,,1.0,0,0,4,False,False,0.0,0
